region;regionCounty;regionMetro;regionCity;timePeriodEndDateTime;dataValue;regionState;Dist
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-03-31T00:00:00.000Z;  218052;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-04-30T00:00:00.000Z;  215841;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-05-31T00:00:00.000Z;  222420;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-06-30T00:00:00.000Z;  222027;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-07-31T00:00:00.000Z;  216447;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-08-31T00:00:00.000Z;  218672;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-09-30T00:00:00.000Z;  217058;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-10-31T00:00:00.000Z;  221317;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-11-30T00:00:00.000Z;  216359;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2018-12-31T00:00:00.000Z;  209349;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-01-31T00:00:00.000Z;  205337;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-02-28T00:00:00.000Z;  204811;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-03-31T00:00:00.000Z;  205232;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-04-30T00:00:00.000Z;  206677;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-05-31T00:00:00.000Z;  206697;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-06-30T00:00:00.000Z;  203380;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-07-31T00:00:00.000Z;  211182;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-08-31T00:00:00.000Z;  211521;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-09-30T00:00:00.000Z;  210941;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-10-31T00:00:00.000Z;  207910;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-11-30T00:00:00.000Z;  212774;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2019-12-31T00:00:00.000Z;  215465;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-01-31T00:00:00.000Z;  213534;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-02-29T00:00:00.000Z;  208273;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-03-31T00:00:00.000Z;  211779;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-04-30T00:00:00.000Z;  217041;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-05-31T00:00:00.000Z;  215983;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-06-30T00:00:00.000Z;  216546;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-07-31T00:00:00.000Z;  221700;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-08-31T00:00:00.000Z;  218475;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-09-30T00:00:00.000Z;  221042;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-10-31T00:00:00.000Z;  223255;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-11-30T00:00:00.000Z;  226091;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2020-12-31T00:00:00.000Z;  229570;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-01-31T00:00:00.000Z;  229255;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-02-28T00:00:00.000Z;  229552;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-03-31T00:00:00.000Z;  230248;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-04-30T00:00:00.000Z;  231529;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-05-31T00:00:00.000Z;  228030;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-06-30T00:00:00.000Z;  227506;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-07-31T00:00:00.000Z;  234189;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-08-31T00:00:00.000Z;  241109;LA;5 miles
70053;Jefferson Parish;New Orleans-Metairie;Gretna;2021-09-30T00:00:00.000Z;  243014;LA;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-01-31T00:00:00.000Z;  352611;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-02-28T00:00:00.000Z;  354910;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-03-31T00:00:00.000Z;  354758;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-04-30T00:00:00.000Z;  359205;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-05-31T00:00:00.000Z;  361760;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-06-30T00:00:00.000Z;  362905;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-07-31T00:00:00.000Z;  364043;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-08-31T00:00:00.000Z;  366279;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-09-30T00:00:00.000Z;  366356;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-10-31T00:00:00.000Z;  366978;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-11-30T00:00:00.000Z;  373204;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-12-31T00:00:00.000Z;  373628;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-01-31T00:00:00.000Z;  376047;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-02-28T00:00:00.000Z;  377484;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-03-31T00:00:00.000Z;  379124;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-04-30T00:00:00.000Z;  380343;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-05-31T00:00:00.000Z;  383310;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-06-30T00:00:00.000Z;  384652;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-07-31T00:00:00.000Z;  385627;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-08-31T00:00:00.000Z;  389536;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-09-30T00:00:00.000Z;  389660;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-10-31T00:00:00.000Z;  389511;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-11-30T00:00:00.000Z;  391968;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2019-12-31T00:00:00.000Z;  395361;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-01-31T00:00:00.000Z;  394253;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-02-29T00:00:00.000Z;  396542;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-03-31T00:00:00.000Z;  403450;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-04-30T00:00:00.000Z;  402320;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-05-31T00:00:00.000Z;  396835;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-06-30T00:00:00.000Z;  398420;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-07-31T00:00:00.000Z;  412991;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-08-31T00:00:00.000Z;  424258;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-09-30T00:00:00.000Z;  428883;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-10-31T00:00:00.000Z;  433023;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-11-30T00:00:00.000Z;  437177;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2020-12-31T00:00:00.000Z;  429008;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-01-31T00:00:00.000Z;  439903;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-02-28T00:00:00.000Z;  439972;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-03-31T00:00:00.000Z;  457393;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-04-30T00:00:00.000Z;  468009;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-05-31T00:00:00.000Z;  483235;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-06-30T00:00:00.000Z;  497054;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-07-31T00:00:00.000Z;  506984;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-08-31T00:00:00.000Z;  513338;AZ;5 miles
85004;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2021-09-30T00:00:00.000Z;  526807;AZ;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-01-31T00:00:00.000Z; 1268857;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-02-28T00:00:00.000Z; 1285752;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-03-31T00:00:00.000Z; 1296760;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-04-30T00:00:00.000Z; 1315331;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-05-31T00:00:00.000Z; 1308989;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-06-30T00:00:00.000Z; 1351434;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-07-31T00:00:00.000Z; 1260682;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-08-31T00:00:00.000Z; 1256949;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-09-30T00:00:00.000Z; 1281346;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-10-31T00:00:00.000Z; 1281914;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-11-30T00:00:00.000Z; 1264334;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-12-31T00:00:00.000Z; 1267764;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-01-31T00:00:00.000Z; 1282187;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-02-28T00:00:00.000Z; 1272268;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-03-31T00:00:00.000Z; 1273953;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-04-30T00:00:00.000Z; 1287112;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-05-31T00:00:00.000Z; 1301409;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-06-30T00:00:00.000Z; 1296584;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-07-31T00:00:00.000Z; 1261275;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-08-31T00:00:00.000Z; 1260784;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-09-30T00:00:00.000Z; 1258014;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-10-31T00:00:00.000Z; 1279392;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-11-30T00:00:00.000Z; 1274753;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-12-31T00:00:00.000Z; 1301167;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-01-31T00:00:00.000Z; 1290108;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-02-29T00:00:00.000Z; 1291851;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-03-31T00:00:00.000Z; 1283454;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-04-30T00:00:00.000Z; 1297261;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-05-31T00:00:00.000Z; 1234563;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-06-30T00:00:00.000Z; 1229754;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-07-31T00:00:00.000Z; 1197432;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-08-31T00:00:00.000Z; 1205401;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-09-30T00:00:00.000Z; 1184524;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-10-31T00:00:00.000Z; 1164338;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-11-30T00:00:00.000Z; 1149818;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-12-31T00:00:00.000Z; 1146522;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-01-31T00:00:00.000Z; 1122056;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-02-28T00:00:00.000Z; 1126332;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-03-31T00:00:00.000Z; 1127809;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-04-30T00:00:00.000Z; 1130892;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-05-31T00:00:00.000Z; 1153834;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-06-30T00:00:00.000Z; 1185508;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-07-31T00:00:00.000Z; 1268818;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-08-31T00:00:00.000Z; 1308370;CA;5 miles
94123;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-09-30T00:00:00.000Z; 1220218;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-01-31T00:00:00.000Z; 1347751;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-02-28T00:00:00.000Z; 1385836;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-03-31T00:00:00.000Z; 1425214;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-04-30T00:00:00.000Z; 1447263;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-05-31T00:00:00.000Z; 1436763;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-06-30T00:00:00.000Z; 1491302;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-07-31T00:00:00.000Z; 1448426;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-08-31T00:00:00.000Z; 1456479;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-09-30T00:00:00.000Z; 1433168;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-10-31T00:00:00.000Z; 1441303;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-11-30T00:00:00.000Z; 1425224;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2018-12-31T00:00:00.000Z; 1411690;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-01-31T00:00:00.000Z; 1424403;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-02-28T00:00:00.000Z; 1409539;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-03-31T00:00:00.000Z; 1414682;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-04-30T00:00:00.000Z; 1428482;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-05-31T00:00:00.000Z; 1438249;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-06-30T00:00:00.000Z; 1435838;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-07-31T00:00:00.000Z; 1457415;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-08-31T00:00:00.000Z; 1440599;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-09-30T00:00:00.000Z; 1429535;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-10-31T00:00:00.000Z; 1452049;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-11-30T00:00:00.000Z; 1437788;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2019-12-31T00:00:00.000Z; 1451833;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-01-31T00:00:00.000Z; 1446561;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-02-29T00:00:00.000Z; 1440110;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-03-31T00:00:00.000Z; 1455485;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-04-30T00:00:00.000Z; 1495228;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-05-31T00:00:00.000Z; 1420744;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-06-30T00:00:00.000Z; 1425255;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-07-31T00:00:00.000Z; 1414451;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-08-31T00:00:00.000Z; 1420351;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-09-30T00:00:00.000Z; 1431307;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-10-31T00:00:00.000Z; 1380628;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-11-30T00:00:00.000Z; 1363384;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2020-12-31T00:00:00.000Z; 1378774;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-01-31T00:00:00.000Z; 1385751;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-02-28T00:00:00.000Z; 1396266;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-03-31T00:00:00.000Z; 1418942;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-04-30T00:00:00.000Z; 1436275;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-05-31T00:00:00.000Z; 1495572;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-06-30T00:00:00.000Z; 1557542;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-07-31T00:00:00.000Z; 1601309;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-08-31T00:00:00.000Z; 1561839;CA;5 miles
94121;San Francisco County;San Francisco-Oakland-Hayward;San Francisco;2021-09-30T00:00:00.000Z; 1630376;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-01-31T00:00:00.000Z;  666194;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-02-28T00:00:00.000Z;  669391;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-03-31T00:00:00.000Z;  666615;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-04-30T00:00:00.000Z;  665596;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-05-31T00:00:00.000Z;  669873;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-06-30T00:00:00.000Z;  675821;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-07-31T00:00:00.000Z;  647514;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-08-31T00:00:00.000Z;  638558;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-09-30T00:00:00.000Z;  634435;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-10-31T00:00:00.000Z;  644374;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-11-30T00:00:00.000Z;  644704;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2018-12-31T00:00:00.000Z;  646825;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-01-31T00:00:00.000Z;  646112;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-02-28T00:00:00.000Z;  657780;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-03-31T00:00:00.000Z;  645037;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-04-30T00:00:00.000Z;  644641;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-05-31T00:00:00.000Z;  646742;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-06-30T00:00:00.000Z;  644372;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-07-31T00:00:00.000Z;  649279;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-08-31T00:00:00.000Z;  641636;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-09-30T00:00:00.000Z;  639392;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-10-31T00:00:00.000Z;  623936;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-11-30T00:00:00.000Z;  647976;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2019-12-31T00:00:00.000Z;  643012;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-01-31T00:00:00.000Z;  654523;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-02-29T00:00:00.000Z;  646229;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-03-31T00:00:00.000Z;  656537;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-04-30T00:00:00.000Z;  661705;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-05-31T00:00:00.000Z;  636162;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-06-30T00:00:00.000Z;  649265;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-07-31T00:00:00.000Z;  644947;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-08-31T00:00:00.000Z;  648995;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-09-30T00:00:00.000Z;  658878;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-10-31T00:00:00.000Z;  676321;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-11-30T00:00:00.000Z;  689924;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2020-12-31T00:00:00.000Z;  676229;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-01-31T00:00:00.000Z;  667884;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-02-28T00:00:00.000Z;  695653;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-03-31T00:00:00.000Z;  699906;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-04-30T00:00:00.000Z;  684704;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-05-31T00:00:00.000Z;  684928;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-06-30T00:00:00.000Z;  698604;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-07-31T00:00:00.000Z;  697872;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-08-31T00:00:00.000Z;  684321;CA;5 miles
94607;Alameda County;San Francisco-Oakland-Hayward;Oakland;2021-09-30T00:00:00.000Z;  670378;CA;5 miles
85015;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-01-31T00:00:00.000Z;  237337;AZ;5 miles
85015;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-02-28T00:00:00.000Z;  240240;AZ;5 miles
85015;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-03-31T00:00:00.000Z;  239560;AZ;5 miles
85015;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-04-30T00:00:00.000Z;  243973;AZ;5 miles
85015;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-05-31T00:00:00.000Z;  246170;AZ;5 miles
85015;Maricopa County;Phoenix-Mesa-Scottsdale;Phoenix;2018-06-30T00:00:00.000Z;  247780;AZ;5 miles
